gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ezr,335.60704992518635,-1.0099835505293187,0.21286277134273898,-4.744763699910226,2.0874987640202683e-06,0.000123443290547264
Ephb6,21.150176154348483,-2.1533834955771947,0.45382495637975584,-4.744964915008479,2.085424783347457e-06,0.000123443290547264
Ptpn14,165.59369590127844,-1.4217777089094152,0.29998627871184613,-4.739475802075313,2.1427182090236438e-06,0.00012624957795341483
Serpinh1,856.4882201066746,-0.6684640914981649,0.14125865245243052,-4.732199266330062,2.2210021740749125e-06,0.00012945497259787177
Chrnb1,71.05272350731789,-1.390440937437224,0.2940397022439537,-4.728752365160632,2.2590370939593593e-06,0.00013120164722131108
Mcf2l,39.56426743399435,-1.5117936659171654,0.3200940050443838,-4.722967759760269,2.324277071395073e-06,0.00013451029798941877
Slain1,14.497932917788443,-2.2654099810643453,0.4799714102515519,-4.719885252909229,2.35977721303128e-06,0.00013608048595147048
Tbx1,21.86847442332885,-2.8753462410231405,0.6105263274232717,-4.709618753311669,2.481805800032313e-06,0.00014161096814079114
Onecut1,1245.5255075001423,1.543455729658442,0.32795592832857445,4.706290072341901,2.522655019760251e-06,0.0001429387314680878
Grb10,164.15739415307468,-1.3105726229508101,0.2796751037925374,-4.686053943231897,2.7852288289746838e-06,0.00015565397545584659
Pik3ip1,49.14253271336982,-1.6328446247686823,0.34853078752734723,-4.68493654851241,2.800466752329871e-06,0.00015581124361028042
Lamc3,202.20424382989455,-1.8782771786324886,0.4009612512137462,-4.684435647950451,2.807323476682583e-06,0.00015581124361028042
Cx3cl1,140.12510232846836,-1.1236592734496431,0.23999385937910098,-4.682033433508312,2.8404313908613517e-06,0.00015605099756144358
Ankrd1,56.38950044937205,-1.9641958412157499,0.41944291715399384,-4.682868063533463,2.8288860661219916e-06,0.00015605099756144358
Ttc12,38.620893116955855,-1.210823270695883,0.2589982247368293,-4.675025367166947,2.939172868338003e-06,0.00016039204424467317
Chpt1,2981.869229560942,0.6621576378102116,0.14182575571377729,4.668810925615876,3.0294802317386288e-06,0.00016421802509511193
Gadd45b,156.7364910428726,-0.804221774699042,0.17224123250143358,-4.669159428433307,3.024346160005228e-06,0.00016421802509511193
Slc4a3,81.24927877473871,-1.5791444564159303,0.33830648488742593,-4.667792451396262,3.0445321496763993e-06,0.00016448565388052361
Crip1,240.77335035612433,-0.7171743966406048,0.15389625321030934,-4.660116030638763,3.160311817377804e-06,0.0001690558907045982
Ncf4,199.84395159275329,-0.5925618847153198,0.12714376665298488,-4.660565754140403,3.1534139765617946e-06,0.0001690558907045982
Tuba1a,361.39069685343304,-0.7357136191335292,0.15790511053696318,-4.659213477206046,3.1741988390810616e-06,0.00016924203777421713
Gm16011,20.78517614879169,-2.079835518520369,0.44655464988333937,-4.657516205606005,3.200472375499667e-06,0.0001695312109784221
Asz1,19.34165490345367,-2.316667352241854,0.4983838675605791,-4.6483594334245995,3.345855123313797e-06,0.00017551708392041603
Gm4956,37.553085832291636,1.277743616655804,0.27492945430339566,4.64753265485248,3.359289276496283e-06,0.00017565518396907574
Hapln1,31.044389153797432,1.4396724037736237,0.3099227266981743,4.6452624469056225,3.3964439647112824e-06,0.00017702875562222714
Hnf4g,17.242724686698857,-1.9461620647679374,0.419563747289499,-4.638537236214275,3.5088372404873787e-06,0.00018172201020638776
Ralgds,131.49154652333814,-0.9208808869395457,0.19885204585165675,-4.6309852282159625,3.6392983959596755e-06,0.0001878802238574484
Plcb1,264.3990270303172,0.630663331298644,0.13631375946400826,4.626556657071452,3.7179519383221158e-06,0.0001907297615804235
Tgfb2,76.69606136661194,-1.3812433335847543,0.29884210850724263,-4.621983630366733,3.8008801297773e-06,0.00019376148172551238
Fmod,124.86532370626085,-1.0627883154556153,0.23003826705276192,-4.620050085892242,3.8364741911379805e-06,0.00019435745575166927
Bex1,13.7133605663148,-2.5662782481182145,0.5557621035631026,-4.61758409158395,3.882333756710153e-06,0.00019606991165099539
Igkv1-110,15.095359972000235,-2.990385998890794,0.648166012789577,-4.61361123521545,3.957323172974774e-06,0.0001986234241941845
Kcnk1,21.65073801729833,-2.1440836529417964,0.46521247730301724,-4.608826627720139,4.049478225308919e-06,0.00020262343046145733
Esrp1,28.41792874749786,-1.9364031059786089,0.4204072811511424,-4.6060170525030575,4.104547457224352e-06,0.00020474892867908715
Oat,14650.88322242822,0.8268109557339567,0.17968072649232741,4.601556170629478,4.193460322051361e-06,0.000208544500786542
Vim,2582.891642147696,-0.6668725184656038,0.1449467812821252,-4.600809432032847,4.208523270685878e-06,0.00020865550435333457
Arrdc4,247.83203101775854,-0.5537154870822852,0.12041778157803174,-4.598286729966645,4.259794709601174e-06,0.00020886141202943156
Ier3,91.77919269271754,-0.7905560089377216,0.1719469270537446,-4.597674541113616,4.272326793862349e-06,0.00020886141202943156
Lin7a,197.05288569503531,0.6113003698515949,0.13291135584541905,4.599308809719467,4.23895023005642e-06,0.00020886141202943156
Cd24a,345.3625324192027,-1.9307242205527984,0.4199552879383411,-4.597451862152221,4.276893998634898e-06,0.00020886141202943156
Hvcn1,313.7074953533486,-0.882269633147038,0.19226565973682533,-4.588805064589772,4.457904726549451e-06,0.00021704924150642868
Ackr3,37.887545128026716,-1.2036511906221687,0.2627635044859414,-4.580739600717905,4.6333445371143506e-06,0.00022358293431024799
Clmp,130.45646030029394,-0.9712073126131583,0.21223255334291524,-4.576146765967273,4.73618338558351e-06,0.00022719709208365496
Foxj1,45.83224075667023,-1.940472061844537,0.4241495732873067,-4.574971151816101,4.7628561011250175e-06,0.00022745405387546852
Klf5,11.92041979325962,-2.71779434880886,0.594167342887666,-4.5741227304757635,4.782194680684821e-06,0.00022745405387546852
Tspan8,178.0201205091175,-2.2107798000637837,0.4833292773543048,-4.574065556643634,4.783500579597235e-06,0.00022745405387546852
Iglv1,9.488595767944009,-3.951109075940339,0.8663815759303886,-4.560472181898984,5.103872369523686e-06,0.00024198009467403552
Ltbp3,383.7611882089392,-0.9632313758159954,0.21131831384592448,-4.558201124575993,5.159361857837903e-06,0.00024319287690481153
Cbx3-ps8,11.414957421615785,-6.355886413523265,1.395039838614454,-4.55606086478211,5.2121839094416e-06,0.00024497264374375517
Myo5c,37.04609893976952,-1.8609212039959335,0.40880699947312965,-4.5520776464059765,5.311872276644511e-06,0.0002489385215066082
Cftr,37.06044785657046,-2.54566111109432,0.5608863306833625,-4.538639955787091,5.66182122987524e-06,0.0002607636532462039
Retsat,2640.7963850316683,0.5585700901899487,0.12306665957874917,4.538760474217025,5.65858675430335e-06,0.0002607636532462039
Spon1,84.61571355630515,-1.488851944836522,0.32816368066316864,-4.536918716378912,5.7082094518267875e-06,0.00026098429268414696
Ighv1-81,13.025098086990052,-7.135888630180426,1.5729148961976784,-4.5367290038580785,5.713344496098654e-06,0.00026098429268414696
Dync2li1,45.50535169490803,-1.503559760329966,0.3317295990108856,-4.532485991039428,5.829354321496069e-06,0.00026553770301447925
Mdk,50.35382352878331,-1.316543616718492,0.29056803256731667,-4.530930691467186,5.872440364107057e-06,0.0002667531430198574
Plcd3,49.81663963127916,-1.61257320035643,0.3568903386800919,-4.518399703170173,6.230877636184783e-06,0.0002806829144588281
Coro6,46.40017561706952,-1.1923371874434252,0.26405345395820967,-4.515514451979597,6.316323865316573e-06,0.0002837460185021495
Timp2,1246.3105968651257,-0.8377635247463358,0.18570418887179987,-4.5112796315256105,6.443770558312423e-06,0.0002878807604925182
Tmc4,125.92637120066271,-0.8495060982260491,0.18843186748416668,-4.508293154274609,6.535123844245495e-06,0.0002911621478222472
Mfsd10,171.2932539845712,-0.6734592814330835,0.1494896710042958,-4.505055612930814,6.635556241401951e-06,0.00029482900436524187
Muc1,67.55116099463176,-1.9480619917605229,0.4327879825547391,-4.5011924320568015,6.757329297556489e-06,0.0002994214960132524
Cxcl16,562.6225150496239,-0.6559848147781849,0.14577503826634705,-4.499980398424786,6.79597289010374e-06,0.0003003155193990952
Rragd,340.0232590144928,-0.8132805854236478,0.18081798136298882,-4.497786001664302,6.866475887571442e-06,0.00030098217774773736
Smo,165.22589345321958,-1.063569300002855,0.236433377865978,-4.4983889736826335,6.847033813468698e-06,0.00030098217774773736
Gprc5b,65.65238562731938,-1.3579820323606344,0.30201233995712856,-4.496445517932822,6.909887462483239e-06,0.0003020661019217808
Cd200,81.94391128972583,-1.1934891417660178,0.2656623305578949,-4.492504222407718,7.039052240210171e-06,0.0003060670254820797
Themis,399.1525426046854,0.9414270941301598,0.20977422298323903,4.4878111368591735,7.195867600098515e-06,0.0003112212737042608
Ccdc136,10.285408975214759,-2.466270496682751,0.5497240093096843,-4.486379446624078,7.244367633651339e-06,0.00031248781553962354
Ak1,51.23915820222019,-1.198730880586209,0.26726521473502074,-4.485173582258682,7.285459965070215e-06,0.0003134289681269096
Pdgfd,100.6997415076657,-1.4881162205096616,0.33186126499131163,-4.484151594337536,7.320460748484259e-06,0.0003141037801895805
Aif1l,11.47773054822935,-2.5684091723302784,0.5730374438460778,-4.482096588822864,7.391327422936897e-06,0.0003163099119784206
Ppp2r2b,20.42459397340734,-2.5197107653412214,0.5625532235874965,-4.479061997498836,7.49717582322964e-06,0.0003199975675521271
Cyp4a12a,1489.6692356748415,1.5439071015013244,0.34480074123578974,4.477679183541933,7.545888518183274e-06,0.0003212336101641267
Ahnak2,245.7864396840756,-1.0008299584753662,0.22393041838482797,-4.469379219197564,7.84469413139592e-06,0.0003313517297785985
Chmp4c,181.62765391193182,-0.947529212562801,0.21204624497304878,-4.468502673476875,7.876902838036212e-06,0.00033185024339933906
Scara3,379.48104463499357,-2.2730942069992555,0.5094111929010824,-4.462199179515566,8.112276708736815e-06,0.0003408833174095041
Myo18b,8.742319859079037,-2.989848693290427,0.6702376961718612,-4.460878148703494,8.162449320950947e-06,0.0003421076053023307
Lrrc55,45.28189646315249,-1.5666876959692242,0.35155660849204307,-4.456430794145302,8.33354866628947e-06,0.0003483808956586101
Bicdl2,9.432953364956964,-2.987076736842502,0.6707316054711233,-4.453460538428591,8.449724370610137e-06,0.00035233184029451805
Zfp982,92.82294869053837,0.9098485006676883,0.2045499693528015,4.448050046384556,8.665334290887865e-06,0.0003603981233719142
Itga8,423.9912248411244,-1.060054167766942,0.23837776888681889,-4.446950622607147,8.70978481452835e-06,0.0003613227567700511
Emp1,611.9769441726485,-0.9958313368652846,0.22402294453419613,-4.445220282841499,8.7801853877678e-06,0.00036308315393060654
Adam33,102.31475892392726,-1.1300758672247004,0.254246041130903,-4.444812049768992,8.796873856146783e-06,0.00036308315393060654
Cryab,107.27270869232174,-1.1558712415925123,0.26023679233545716,-4.441613467562808,8.928684323389276e-06,0.00036759054295432
Pcyt1b,24.722829329780684,-1.6373268822180345,0.36918140963300716,-4.435019856080118,9.206380299790058e-06,0.0003771137441692341
Ehf,162.66641073656865,-2.1396783458520616,0.4825514139980973,-4.434094033885679,9.246026659979838e-06,0.00037778614458440236
Capg,893.0613806816084,-0.6269635381135334,0.14165927389907032,-4.425855934855586,9.606062040818803e-06,0.000388286233534501
Rab25,20.990125579427428,-2.3741129146697024,0.5364633729287249,-4.425489296144603,9.622392824646654e-06,0.000388286233534501
Rasal3,130.91938516149392,-0.8108936981856028,0.18345980283497512,-4.420007465695436,9.869749145929943e-06,0.00039728183319582357
Cyp2c29,552.8178796254111,1.0277961062884016,0.2326142259683931,4.4184576502559025,9.940775338013993e-06,0.0003991528112266261
Igsf9,76.88611104496492,-1.0969920555363755,0.24842913526145152,-4.415714180954985,1.0067703884902954e-05,0.0004017966687214118
Cep112,15.372932424128303,-1.8381023840873287,0.4162902876642849,-4.415434225959306,1.0080742887611365e-05,0.0004017966687214118
Ctdspl,135.30347399777594,-0.720063298119811,0.16306917602523238,-4.415692258164061,1.006872436504318e-05,0.0004017966687214118
Anxa1,834.4744847330003,-0.7032978645603555,0.15964922355793387,-4.405269558389936,1.056524145435694e-05,0.0004180339574957483
Crispld2,106.33435018709937,-1.1955553211679821,0.27194739212446656,-4.3962742640341,1.1012477271848406e-05,0.0004336196256532658
Nupr1,239.90504051769122,-0.9859413277243774,0.22430253796879585,-4.395587034603852,1.1047378755722762e-05,0.00043394317228396997
Alox5ap,311.6979180549522,-0.7197909368134392,0.16377773540571713,-4.394925445942592,1.1081077802681005e-05,0.0004342180415113217
Plcxd2,2192.2544094946725,0.6113348902723639,0.13913838548535795,4.393718441822059,1.1142811442581066e-05,0.0004355874992289742
Hkdc1,21.89911476108333,-2.0453118879583205,0.46625058415481774,-4.386722413797938,1.1507149196435075e-05,0.0004487512235789621
Iglc1,13.392786169264266,-2.7858570765893425,0.6357907001558802,-4.381720393057525,1.1774585527400702e-05,0.0004569888063164444
Rassf9,33.12460190166398,-1.7250998505748305,0.39394524815698223,-4.379034545144202,1.1920623658667069e-05,0.00046155519508867595
Ugt3a2,1336.20644167876,0.6180864263179269,0.1414311407246388,4.370228672066772,1.2411649052188592e-05,0.0004760335775629502
Gm7887,14.333025602399777,3.5805609227900526,0.8211632284993194,4.36035223999685,1.298532433432905e-05,0.0004933816456188294
Cebpd,218.07260306380468,-0.9401416099271,0.21586688767072262,-4.355191387023497,1.3295070595990002e-05,0.0005039730490256164
Gpx2,15.12144422458862,-2.2347475337086538,0.513653581715666,-4.350690062832469,1.3570976394764147e-05,0.0005116373141744499
Akr1c14,5184.132927939098,0.5294242274851005,0.12169674834806848,4.350356395479677,1.3591644307180075e-05,0.0005116373141744499
Greb1l,41.190365983791274,-1.357811345743624,0.31222896192572996,-4.3487680879091775,1.3690439037836076e-05,0.0005141660961507858
Tspoap1,31.41694081161865,-1.6309888692948489,0.3751802964899199,-4.347213551868039,1.3787796176455965e-05,0.0005166293581141172
Smoc2,608.7709986229378,-0.7643865280344972,0.17591218412588933,-4.345273363711258,1.3910232473488274e-05,0.0005199641313407274
Suox,1323.6532497929788,0.5752286862160487,0.13239497569661027,4.344792415191148,1.3940742913821002e-05,0.0005199641313407274
Nlgn2,184.9895204680369,-0.8977267072753138,0.2067794583327061,-4.341469479192079,1.4153294122334886e-05,0.0005266839107949884
Tmem119,101.14390681038451,-1.1241372379594259,0.25917883656487634,-4.337303357243975,1.4424148268860009e-05,0.0005355376692881312
Ap1m2,24.29425921007668,-2.391331586322929,0.5516482915955611,-4.334884423200798,1.458367243109117e-05,0.0005402270639508078
Fbln1,64.84621819374196,-1.4501485987184382,0.33482675652677757,-4.331041562392172,1.4840566312099363e-05,0.0005460119668944793
Klhdc8b,366.1187235840009,-0.5476782922064809,0.1265642389006235,-4.327275200039012,1.5096529385474302e-05,0.0005529273893391511
Ptprd,2491.057588867451,0.5385389096989989,0.12449987929665896,4.325617926229194,1.5210486851103106e-05,0.0005558492970171656
Slc34a2,15.04704877996583,-3.0153552091430433,0.6972348928719928,-4.324733658584468,1.5271625943273173e-05,0.0005568322445953102
Ghr,7409.07561785094,0.5320175700464083,0.12308100080713077,4.322499545482941,1.542714012854778e-05,0.0005600232522781303
Tnfaip8,206.665288768293,-0.7514593348494208,0.17388931951178016,-4.321480680695362,1.5498562400681855e-05,0.000560675927673802
S100a4,121.96535895834845,-0.8660938054636049,0.20055806047217095,-4.318419331661728,1.571506396085045e-05,0.0005666482708012194
Ntf3,39.55653688869466,-1.286593611884536,0.29801804325208225,-4.317166832735208,1.580447038205345e-05,0.0005686112773295426
Spc24,246.18570878267172,0.5751929952168806,0.13328989657632997,4.315353301272087,1.593478441392285e-05,0.0005720341371726565
Dok3,118.80671867941814,-0.5960219893495402,0.13817656291953306,-4.313481076357594,1.607039012012923e-05,0.00057479115049503
Itgbl1,44.465960116096554,-1.6917839043531016,0.3922233475087708,-4.313317692836401,1.6082276071531093e-05,0.00057479115049503
Gltp,370.6243137618663,-0.5889702809789737,0.13658426484840375,-4.312138602734933,1.61683022135513e-05,0.0005765985320104631
Slc44a2,383.5618966468677,-0.6540601360378042,0.15184658362299489,-4.307374722777475,1.652036059934529e-05,0.0005865810132457492
P2ry4,109.08758639952869,0.9264973902522219,0.21518029446716472,4.305679535137917,1.6647391044900635e-05,0.0005898036452552814
Slpi,103.66317646312798,-0.8325245266609328,0.19350355542910627,-4.30237328102193,1.689783155009141e-05,0.0005960792552442224
Col28a1,8.105979232732192,-3.4278552684090653,0.7971594374625075,-4.3000874195512315,1.7073074748941046e-05,0.0006009574492798253
Il17re,26.462694281021818,-1.8999418319859618,0.4421402853014038,-4.297147071072217,1.7301041204935686e-05,0.0006076663759711968
P4htm,12.256450368315054,-2.1732012872329793,0.50609248866334,-4.294079315369219,1.7541975906492764e-05,0.0006134787358954522
Mxra8,341.46402907249274,-0.7493403771324559,0.1747282845031538,-4.288603755615368,1.7979980493512314e-05,0.0006261037318747264
Col4a5,150.52850868528625,-1.2433105506272923,0.2902911103404403,-4.282978383902951,1.8440809283995398e-05,0.0006394124532544417
Ms4a7,256.3072833014573,-0.6189525925502621,0.1446529645037968,-4.278879417877509,1.8783658230365843e-05,0.0006499145747706582
Pmepa1,174.08065969316334,-0.813982574873847,0.19053092048741335,-4.272180981394143,1.935703693014048e-05,0.0006641015497003048
Pak6,60.02682547375734,-1.3723993861810455,0.32129477722866673,-4.271464970637551,1.9419303439800364e-05,0.0006648351842905968
Sting1,147.22254617666917,-0.7144096699009922,0.16739899906523031,-4.267705744301424,1.9749359646258927e-05,0.0006747144675787032
Per1,828.7066623796607,-0.7215287286809509,0.1691077260385251,-4.266681041625363,1.984024989584249e-05,0.0006763986243316363
Aldh1a1,31515.591710425408,0.5566264467804714,0.13056765376768587,4.263126668193455,2.0158616832325688e-05,0.0006812064552205937
Ndrg1,302.5456037277112,-0.6218677715045301,0.14589929639224633,-4.262308228222399,2.0232610864072486e-05,0.0006812064552205937
Sestd1,219.24711509349518,-0.9876349342314586,0.23198187456290334,-4.25737974612174,2.0683685227445184e-05,0.0006949547296874246
Pms1,121.00173397438637,0.6779953084585161,0.15934162874609892,4.254979152615918,2.090684936938768e-05,0.000701004504010273
Cnn2,269.73059618309003,-0.5158843620930803,0.12128791989469968,-4.253386178450114,2.1056198802766936e-05,0.0007045546245309049
Cercam,31.62674899879092,-1.491262199150898,0.35068154614869135,-4.2524684162268205,2.1142704265839475e-05,0.0007045546245309049
Rsad2,517.2518590761457,0.6683228070550304,0.15726090150460473,4.249770926281135,2.1398924366298953e-05,0.0007101822613158236
Epb41l4a,33.759112338970915,-1.9049053286127817,0.4486187435264993,-4.246156354589009,2.1746890203846193e-05,0.0007173385973528333
Gprc5a,10.276834721673428,-2.4753332839611963,0.5833804509809097,-4.243085759557271,2.204671350219677e-05,0.000722829949541782
Slc3a1,775.3787770635404,0.8445704845473655,0.19929803701910428,4.237726056812123,2.2579503269142128e-05,0.0007373250645839142
Pof1b,11.76263448837972,-2.8100873997005515,0.6631037976596277,-4.237779077149811,2.257417318998806e-05,0.0007373250645839142
BC034090,33.768087792047844,-1.254150788096973,0.2962491890121199,-4.233431970832043,2.301518245129731e-05,0.0007485457940459938
Zfp469,50.203446950207,-1.7738540283957154,0.4190658225035783,-4.232876873132666,2.307208329088732e-05,0.0007488986396734722
Sox9,304.09117007390137,-0.7117789895013964,0.16829778668902054,-4.229283126679595,2.344371545409729e-05,0.0007579357867088073
Ptprs,453.7847630812116,-0.7325220876985491,0.17328991698712848,-4.2271477789037135,2.3667223850329507e-05,0.0007621314737704128
Sox4,273.6539458624477,-0.9664671604283629,0.22874431215829263,-4.225098107617911,2.388367048431692e-05,0.0007675815205849046
Cystm1,204.96407894610493,-0.8112044048728417,0.1920732328516894,-4.223412043567874,2.4063130526496363e-05,0.0007718237250924731
Rtl6,19.692775888829612,-1.7733000754812884,0.42070084891833287,-4.215109334912524,2.49657209604978e-05,0.0007973325476131086
Atp2b2,58.633568125003876,1.0175876801639363,0.2414008611552475,4.215344035204227,2.4939770086027013e-05,0.0007973325476131086
Gm48417,107.62220154947798,0.8434714068224026,0.2005742306289063,4.205283022538207,2.6075564453431343e-05,0.0008265903102177397
Nxn,53.13143126868332,-1.0317119985621674,0.24538894505062772,-4.20439477560535,2.617816868477023e-05,0.0008282283641084309
Anxa9,102.54545423172776,-0.7957217915206434,0.18937890996012896,-4.201744490387928,2.648659845749881e-05,0.0008363593477977586
Dpysl4,24.941983819729707,-2.0400366338540326,0.4856769143837232,-4.200398605403432,2.6644547294534102e-05,0.0008384872607702888
Keg1,2209.4492336474045,0.7975239453356321,0.18995495508508364,4.198489820802038,2.68700929465512e-05,0.0008419295789919376
Clec4f,1362.466795372406,0.7217753469853188,0.17202151942982521,4.1958433420288515,2.718581125588433e-05,0.0008501839666215211
Emp2,765.9861326868181,-0.5562249249247024,0.13294830685669506,-4.183768398978237,2.867162167754374e-05,0.000889403826542005
Glis2,128.3412293134239,-1.0761609279685358,0.25723731828759416,-4.183533459034805,2.870128247841356e-05,0.000889403826542005
Glis3,78.99402253060504,-1.3167091030623488,0.314743328426808,-4.183437690780292,2.8713381437372564e-05,0.000889403826542005
Igdcc4,69.74898872806384,-1.5100372475976382,0.361057283098507,-4.1822650263106755,2.886192464713754e-05,0.0008923053585774729
Kif1a,39.2005187063756,-1.5423549650853476,0.3691722727944138,-4.177873255243795,2.9424753736521763e-05,0.0009062601236047669
Socs3,360.7420025239886,-0.938038920372834,0.22473991570191254,-4.173886589941669,2.994468605410692e-05,0.0009205302166576309
Dtx1,26.08128646001463,-1.7786864452290991,0.42689774717035767,-4.166539779183462,3.09257948667964e-05,0.0009471097478791771
Basp1,212.28656085826705,-0.6776189893764651,0.16330563636432496,-4.1493913159539595,3.3336051704816475e-05,0.0010126118906027435
Gprin3,825.7616050855819,0.766715652013407,0.18489332157461943,4.146800141204533,3.371541184681248e-05,0.0010203050311838088
Ccdc198,40.857891459465236,-1.851953897250904,0.44701901678135203,-4.142897343798553,3.429454794335097e-05,0.001034690053162845
Slc22a17,49.71996883140643,-1.1179586723309003,0.2700119237633316,-4.140404826383902,3.4669343142463794e-05,0.0010440608484865671
Tesc,30.930434772543414,-1.6916922583829257,0.40903544148529153,-4.135808506568635,3.537070639870336e-05,0.0010614919538536475
P3h3,176.61458171128228,-0.6413830378321848,0.15508398560756687,-4.13571417654416,3.538524057013409e-05,0.0010614919538536475
Map3k6,77.5281929390018,-0.8021052613734904,0.19398347243688127,-4.134915471391414,3.5508530885889794e-05,0.0010614919538536475
Gpr155,508.66123778709664,0.6367762354792341,0.15399999548506213,4.134910741221423,3.550926226149208e-05,0.0010614919538536475
Elf3,92.47785586139169,-0.77791169900967,0.18844938185091806,-4.127961001353002,3.659941663608287e-05,0.0010899374293322419
Dpysl2,121.76171717323635,-0.8129321181818383,0.19701634516133576,-4.1262166218550655,3.6877992134602805e-05,0.0010943611461549467
Slc7a6,55.42132111989257,-0.9779093939711846,0.23715729357786172,-4.123463289777021,3.732179646860807e-05,0.0011055137598770574
Fermt1,57.32609182859612,-1.5909586122264956,0.3861354074879956,-4.120209080478993,3.785287442396545e-05,0.001119206261604593
Evc2,71.31715457343822,-1.054047109725164,0.2559728864856991,-4.117807648287985,3.8249373374591837e-05,0.0011288771503041967
Tspyl2,172.82750966277084,-0.5798346274933899,0.14084153076579056,-4.116929320071177,3.839537579050054e-05,0.0011311333353353618
Efemp2,207.77791256543475,-0.727220987011364,0.1770189714815014,-4.108152820712547,3.9883617841213e-05,0.0011707353670285304
Cacna1b,13.475403856739359,-1.8625185642253186,0.45352861530607996,-4.1067277815939605,4.0130370610043546e-05,0.001175856012361312
Ctxn1,31.180198561652112,-1.5206296367802432,0.3703782096224627,-4.1056131199788055,4.03243890130938e-05,0.0011794158527534736
Gm8941,247.44528911385527,0.9636530861151906,0.23507400967035896,4.09936039916326,4.142934732501566e-05,0.001205230851877289
Selenom,76.03329389340766,-0.9210251773050689,0.2247126161102714,-4.098680319991921,4.1551245918308675e-05,0.0012061715087907788
Tmem181a,276.62490551538326,-0.5372216952272587,0.1310823363276663,-4.0983530678333855,4.1610024377790364e-05,0.0012061715087907788
Cygb,730.2607087648521,-0.6504670953684167,0.15880792597289947,-4.095935964048915,4.204661523203208e-05,0.0012155231155394103
Itgb8,74.79253887367723,-1.2509234444953183,0.30542058727966254,-4.095740420241852,4.208212483388809e-05,0.0012155231155394103
Kifc3,1083.584122048728,-0.5777807617320607,0.1411862374105297,-4.092330614718753,4.27059179008357e-05,0.001229174578590071
Sec14l4,2805.276651228617,0.5550065829215435,0.13605475045018545,4.079288529691959,4.51737415748369e-05,0.0012861282363341706
Cxcr4,111.58615957469758,-0.7301489749903123,0.17922207407136392,-4.073990208926922,4.621442522722534e-05,0.0013093013641901367
Ugt2a3,2604.9133375137053,0.5251067407909492,0.12901755731134112,4.070040944301697,4.700487593081293e-05,0.0013270716881716663
Oxct1,351.18406066460193,-0.7213863519170274,0.17729407330993535,-4.068868961321347,4.724190563289959e-05,0.0013314521133487229
Hid1,59.85430575363439,-1.2504388789000382,0.30816247518713075,-4.0577259711478915,4.955286242758698e-05,0.0013893597393058957
Prlr,655.2227574466232,0.7047026370544773,0.1736937615146526,4.057155714225404,4.967396501792246e-05,0.0013903580363536232
Zfp970,393.29196739233885,0.7022833541237907,0.17332525885643094,4.051823483532237,5.082000090178671e-05,0.001417555496852239
Gabrp,11.957118712951498,-3.120809927188622,0.7713291370956759,-4.046015866766765,5.209670340349586e-05,0.0014459765345075377
Adamtsl5,49.80790832180417,-0.8473574040921876,0.20943215870020138,-4.045975600648635,5.2105660387493364e-05,0.0014459765345075377
Abcc5,751.0574357631758,-0.6231666843696403,0.15410878897630353,-4.043680367026057,5.261864225691228e-05,0.001457724634381444
Adra1a,96.73273149246327,0.7552363379375132,0.1868412308669862,4.042128894318686,5.2968101322354774e-05,0.0014649103124219954
Ildr1,24.447309875820707,-1.58126190042935,0.39124253949472726,-4.041641030322216,5.307844322215295e-05,0.0014654696836649426
Tmem229a,47.904486270977344,-1.6105157741463092,0.39904756031494715,-4.035899312039934,5.4393541276568847e-05,0.0014966967313698183
Tgfb3,98.26734448517148,-1.061384082092167,0.26347002579853257,-4.028481338153338,5.6138316019457487e-05,0.001539496281801716
Rab6b,44.87374842090866,-1.131978882662198,0.28126603038249337,-4.024584416123131,5.707601815370962e-05,0.0015599499280934887
Scarf2,278.7873429160514,-0.7867439678419325,0.19558407740011965,-4.022535874596973,5.7574881313280826e-05,0.0015709441609338469
Sox5,359.68105595898334,0.6310045825547177,0.15693776230746476,4.0207313604898,5.8017737087083355e-05,0.001580375947253182
Col1a1,3851.5399793618453,-0.8677787552426316,0.2160932879533122,-4.015759876031497,5.925456390157313e-05,0.0016086773258220072
Pstpip1,97.7283683092481,-0.8636185336970631,0.2150890578029677,-4.015167217330882,5.940366268862413e-05,0.0016100372710706758
Prkar1b,25.663998889170834,-1.1531266371771196,0.2873714329843446,-4.012669683976346,6.003589446091264e-05,0.001624465417176974
Gas2,740.5747307703281,0.6482983180571256,0.16170044314093482,4.009255048807021,6.091060029348784e-05,0.0016453956511174408
Ldaf1,62.62792239776504,-1.054689302222697,0.26309135185751265,-4.008833033758955,6.101953927774476e-05,0.0016456048884488975
Nradd,31.280063452084637,-1.103620027090544,0.27571508136949097,-4.002755386498289,6.260902594629119e-05,0.001683168691909269
Akr1c19,901.7219822281734,0.5899650683511238,0.14739118426046277,4.002716114340769,6.261942310940277e-05,0.001683168691909269
Ighm,190.71984361183962,-0.9109763071424783,0.2281316828518732,-3.9932038187522547,6.518648934287511e-05,0.0017349634855872915
P3h4,38.19875665718896,-0.9999335495100342,0.2505554524281388,-3.990867250421631,6.583212288847204e-05,0.001749284284987471
Apob,125579.59279420445,0.5303665760683601,0.1329118154163844,3.990364396173769,6.597185919495693e-05,0.0017501376414818753
Fgf12,33.39900185295312,-1.459540279533084,0.36742736289038785,-3.9723233132435456,7.117502588150681e-05,0.001866852049814619
